customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Tenure Group	Charges Tier
7396-VJUZB	Male	No	Yes	Yes	4	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.25	₹ 155.35	No	0-1 Year	Medium ($35-$65)
8455-HIRAQ	Female	No	No	No	8	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.45	₹ 369.3	No	0-1 Year	Medium ($35-$65)
5365-LLFYV	Female	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.85	₹ 105.6	No	0-1 Year	Medium ($35-$65)
2962-XPMCQ	Male	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.15	₹ 98.5	Yes	0-1 Year	Medium ($35-$65)
5175-AOBHI	Female	No	No	No	4	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 46	₹ 193.6	Yes	0-1 Year	Medium ($35-$65)
1600-DILPE	Female	No	No	No	12	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 45	₹ 524.35	No	0-1 Year	Medium ($35-$65)
4432-ADRLB	Male	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.65	₹ 74.9	Yes	0-1 Year	Medium ($35-$65)
4647-XXZAM	Female	No	Yes	Yes	6	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.5	₹ 285.2	No	0-1 Year	Medium ($35-$65)
3566-VVORZ	Female	No	Yes	No	12	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 45.9	₹ 505.95	No	0-1 Year	Medium ($35-$65)
2480-SQIOB	Male	No	Yes	Yes	4	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44.8	₹ 169.65	No	0-1 Year	Medium ($35-$65)
3589-PPVKW	Male	No	No	No	9	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.4	₹ 348.15	No	0-1 Year	Medium ($35-$65)
6143-JQKEA	Male	No	No	No	10	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 45.8	₹ 436.2	No	0-1 Year	Medium ($35-$65)
8660-BUETV	Female	No	No	No	3	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.75	₹ 148.05	No	0-1 Year	Medium ($35-$65)
1809-DMJHQ	Female	No	No	Yes	5	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 46	₹ 221.7	Yes	0-1 Year	Medium ($35-$65)
4537-DKTAL	Female	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.55	₹ 84.4	No	0-1 Year	Medium ($35-$65)
0374-IOEGQ	Female	No	No	No	3	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44.6	₹ 122.7	No	0-1 Year	Medium ($35-$65)
9873-MNDKV	Female	No	No	No	11	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.65	₹ 472.25	No	0-1 Year	Medium ($35-$65)
0356-ERHVT	Male	No	Yes	No	11	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 45.9	₹ 521.9	No	0-1 Year	Medium ($35-$65)
3945-GFWQL	Female	No	No	Yes	12	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.55	₹ 480.6	Yes	0-1 Year	Medium ($35-$65)
2842-JTCCU	Male	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 46.05	₹ 80.35	Yes	0-1 Year	Medium ($35-$65)
3278-FSIXX	Female	No	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.25	₹ 74.2	No	0-1 Year	Medium ($35-$65)
7729-JTEEC	Male	No	Yes	Yes	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.5	₹ 90.05	No	0-1 Year	Medium ($35-$65)
5392-AKEMH	Female	No	No	No	12	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.05	₹ 523.1	No	0-1 Year	Medium ($35-$65)
8775-CEBBJ	Female	No	No	No	9	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 44.2	₹ 403.35	Yes	0-1 Year	Medium ($35-$65)
3413-BMNZE	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 45.25	₹ 45.25	No	0-1 Year	Medium ($35-$65)
2135-RXIHG	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.65	₹ 45.65	Yes	0-1 Year	Medium ($35-$65)
6582-OIVSP	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.3	₹ 45.3	No	0-1 Year	Medium ($35-$65)
8705-WZCYL	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.8	₹ 44.8	No	0-1 Year	Medium ($35-$65)
5522-JBWMO	Male	No	No	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44	₹ 44	No	0-1 Year	Medium ($35-$65)
9244-ZVAPM	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.6	₹ 45.6	No	0-1 Year	Medium ($35-$65)
0887-HJGAR	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.7	₹ 45.7	Yes	0-1 Year	Medium ($35-$65)
6982-SSHFK	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.4	₹ 44.4	Yes	0-1 Year	Medium ($35-$65)
9448-REEVD	Male	No	Yes	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	₹ 44.7	₹ 44.7	Yes	0-1 Year	Medium ($35-$65)
9117-SHLZX	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.7	₹ 45.7	Yes	0-1 Year	Medium ($35-$65)
3165-HDOEW	Male	No	Yes	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.85	₹ 45.85	Yes	0-1 Year	Medium ($35-$65)
5552-ZNFSJ	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.3	₹ 45.3	Yes	0-1 Year	Medium ($35-$65)
2833-SLKDQ	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.05	₹ 45.05	Yes	0-1 Year	Medium ($35-$65)
4237-RLAQD	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.85	₹ 45.85	Yes	0-1 Year	Medium ($35-$65)
1478-VPOAD	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 43.8	₹ 43.8	No	0-1 Year	Medium ($35-$65)
6650-VJONK	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 43.85	₹ 43.85	No	0-1 Year	Medium ($35-$65)
8080-DDEMJ	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.1	₹ 45.1	Yes	0-1 Year	Medium ($35-$65)
8356-WUAOJ	Female	No	Yes	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45	₹ 45	No	0-1 Year	Medium ($35-$65)
3669-OYSJI	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	₹ 46.2	₹ 46.2	Yes	0-1 Year	Medium ($35-$65)
1612-EOHDH	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.15	₹ 45.15	Yes	0-1 Year	Medium ($35-$65)
7054-LGEQW	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.95	₹ 45.95	Yes	0-1 Year	Medium ($35-$65)
3961-SXAXY	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 44.05	₹ 44.05	No	0-1 Year	Medium ($35-$65)
3566-HJGPK	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.55	₹ 45.55	No	0-1 Year	Medium ($35-$65)
4193-ORFCL	Female	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.1	₹ 45.1	Yes	0-1 Year	Medium ($35-$65)
9828-AOQLM	Female	No	Yes	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.7	₹ 45.7	Yes	0-1 Year	Medium ($35-$65)
7065-YUNRY	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.3	₹ 45.3	Yes	0-1 Year	Medium ($35-$65)
5858-EAFCZ	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.45	₹ 44.45	No	0-1 Year	Medium ($35-$65)
1895-QTKDO	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	₹ 43.95	₹ 43.95	No	0-1 Year	Medium ($35-$65)
4706-DGAHW	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.2	₹ 45.2	No	0-1 Year	Medium ($35-$65)
5103-MHMHY	Female	No	No	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.95	₹ 45.95	Yes	0-1 Year	Medium ($35-$65)
4373-VVHQL	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.75	₹ 44.75	No	0-1 Year	Medium ($35-$65)
1942-OQFRW	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44	₹ 44	No	0-1 Year	Medium ($35-$65)
0415-MOSGF	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.4	₹ 44.4	Yes	0-1 Year	Medium ($35-$65)
4146-SVFUD	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.6	₹ 44.6	No	0-1 Year	Medium ($35-$65)
5696-QURRL	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.05	₹ 45.05	Yes	0-1 Year	Medium ($35-$65)
5692-FPTAH	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.4	₹ 45.4	Yes	0-1 Year	Medium ($35-$65)
5133-POWUA	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.8	₹ 45.8	No	0-1 Year	Medium ($35-$65)
5077-DXTCG	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.3	₹ 45.3	Yes	0-1 Year	Medium ($35-$65)
7593-XFKDI	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 46.3	₹ 46.3	Yes	0-1 Year	Medium ($35-$65)
7663-RGWBC	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.15	₹ 44.15	Yes	0-1 Year	Medium ($35-$65)
8950-MTZNV	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.95	₹ 44.95	No	0-1 Year	Medium ($35-$65)
8710-YGLWG	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.9	₹ 44.9	No	0-1 Year	Medium ($35-$65)
6128-CZOMY	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.65	₹ 45.65	Yes	0-1 Year	Medium ($35-$65)
6185-TASNN	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 46.3	₹ 46.3	No	0-1 Year	Medium ($35-$65)
7825-GKXMW	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.8	₹ 45.8	Yes	0-1 Year	Medium ($35-$65)
2903-YYTBW	Male	No	Yes	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44.55	₹ 44.55	No	0-1 Year	Medium ($35-$65)
7359-PTSXY	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.75	₹ 45.75	Yes	0-1 Year	Medium ($35-$65)
6959-UWKHF	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 42.9	₹ 42.9	Yes	0-1 Year	Medium ($35-$65)
8720-RQSBJ	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 44	₹ 44	No	0-1 Year	Medium ($35-$65)
7754-IXRMC	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.35	₹ 45.35	No	0-1 Year	Medium ($35-$65)
2672-OJQZP	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 44.75	₹ 44.75	No	0-1 Year	Medium ($35-$65)
6145-NNPNO	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 44.15	₹ 44.15	No	0-1 Year	Medium ($35-$65)
6595-COKXZ	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.45	₹ 44.45	Yes	0-1 Year	Medium ($35-$65)
8180-AKMJV	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 44.55	₹ 44.55	No	0-1 Year	Medium ($35-$65)
4855-SNKMY	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.1	₹ 44.1	Yes	0-1 Year	Medium ($35-$65)
7252-NTGSS	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 45.15	₹ 45.15	No	0-1 Year	Medium ($35-$65)
2082-CEFLT	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 45.6	₹ 45.6	Yes	0-1 Year	Medium ($35-$65)
6142-VSJQO	Female	No	Yes	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 44.35	₹ 44.35	Yes	0-1 Year	Medium ($35-$65)
2275-RBYQS	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.4	₹ 45.4	No	0-1 Year	Medium ($35-$65)
1976-CFOCS	Female	Yes	Yes	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 46	₹ 46	Yes	0-1 Year	Medium ($35-$65)
4361-JEIVL	Male	No	No	Yes	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 44.4	₹ 44.4	Yes	0-1 Year	Medium ($35-$65)
9214-EKVXR	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44	₹ 44	No	0-1 Year	Medium ($35-$65)
0082-LDZUE	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 44.3	₹ 44.3	No	0-1 Year	Medium ($35-$65)
4847-QNOKA	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 44.9	₹ 44.9	Yes	0-1 Year	Medium ($35-$65)
1963-SVUCV	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 45.3	₹ 45.3	Yes	0-1 Year	Medium ($35-$65)
6127-IYJOZ	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 45.85	₹ 45.85	No	0-1 Year	Medium ($35-$65)
3085-QUOZK	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 43.95	₹ 43.95	Yes	0-1 Year	Medium ($35-$65)
3926-CUQZX	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 45.1	₹ 45.1	Yes	0-1 Year	Medium ($35-$65)
0322-YINQP	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 48.55	₹ 48.55	Yes	0-1 Year	Medium ($35-$65)
8695-WDYEA	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 51.25	₹ 51.25	No	0-1 Year	Medium ($35-$65)
5207-PLSTK	Male	No	Yes	Yes	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 48.75	₹ 48.75	No	0-1 Year	Medium ($35-$65)
8286-AFUYI	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 47.95	₹ 47.95	No	0-1 Year	Medium ($35-$65)
9537-VHDTA	Female	No	No	Yes	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 51.2	₹ 51.2	No	0-1 Year	Medium ($35-$65)
2947-DOMLJ	Male	No	No	Yes	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 50.6	₹ 50.6	Yes	0-1 Year	Medium ($35-$65)
2722-JMONI	Female	Yes	Yes	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 49.55	₹ 49.55	Yes	0-1 Year	Medium ($35-$65)
8885-QSQBX	Female	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 49.55	₹ 49.55	No	0-1 Year	Medium ($35-$65)
0374-AACSZ	Female	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 50.15	₹ 50.15	No	0-1 Year	Medium ($35-$65)
1453-RZFON	Female	No	No	Yes	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	₹ 49.9	₹ 49.9	No	0-1 Year	Medium ($35-$65)
7794-JASDG	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 50.75	₹ 50.75	No	0-1 Year	Medium ($35-$65)
0623-GDISB	Female	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 48.45	₹ 48.45	No	0-1 Year	Medium ($35-$65)
1794-HBQTJ	Female	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 48.6	₹ 48.6	Yes	0-1 Year	Medium ($35-$65)
7312-XSBAT	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	₹ 49.75	₹ 49.75	No	0-1 Year	Medium ($35-$65)
6888-SBYAI	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 50.7	₹ 50.7	No	0-1 Year	Medium ($35-$65)
8757-TFHHJ	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 49.8	₹ 49.8	No	0-1 Year	Medium ($35-$65)
2273-QCKXA	Male	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	No	Mailed check	₹ 49.05	₹ 49.05	No	0-1 Year	Medium ($35-$65)
3716-UVSPD	Male	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 49.3	₹ 49.3	No	0-1 Year	Medium ($35-$65)
1536-HBSWP	Female	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 49.9	₹ 49.9	No	0-1 Year	Medium ($35-$65)
4678-DVQEO	Female	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 52.2	₹ 52.2	Yes	0-1 Year	Medium ($35-$65)
2607-FBDFF	Male	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	No	Credit card (automatic)	₹ 49	₹ 49	No	0-1 Year	Medium ($35-$65)
9732-KPKBW	Male	No	No	No	1	Yes	No	DSL	Yes	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 53.95	₹ 53.95	Yes	0-1 Year	Medium ($35-$65)
9564-KCLHR	Male	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	No	Mailed check	₹ 51.25	₹ 51.25	Yes	0-1 Year	Medium ($35-$65)
9637-EIHEQ	Female	No	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 50.8	₹ 50.8	Yes	0-1 Year	Medium ($35-$65)
7246-ZGQDF	Female	No	No	Yes	1	Yes	No	DSL	Yes	No	No	Yes	No	No	Month-to-month	No	Electronic check	₹ 54.5	₹ 54.5	No	0-1 Year	Medium ($35-$65)
7623-TRNQN	Male	No	No	Yes	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Mailed check	₹ 49.9	₹ 49.9	Yes	0-1 Year	Medium ($35-$65)
9661-MHUMO	Male	Yes	Yes	Yes	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 49.25	₹ 49.25	Yes	0-1 Year	Medium ($35-$65)
6905-NIQIN	Male	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Mailed check	₹ 50.65	₹ 50.65	Yes	0-1 Year	Medium ($35-$65)
2207-NHRJK	Male	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 50.8	₹ 50.8	Yes	0-1 Year	Medium ($35-$65)
4065-JJAVA	Female	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 49.5	₹ 49.5	No	0-1 Year	Medium ($35-$65)
1845-ZLLIG	Male	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 50.15	₹ 50.15	No	0-1 Year	Medium ($35-$65)
1406-PUQVY	Male	No	No	Yes	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 49.9	₹ 49.9	No	0-1 Year	Medium ($35-$65)
3658-KIBGF	Female	No	No	No	1	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 54.9	₹ 54.9	Yes	0-1 Year	Medium ($35-$65)
4317-VTEOA	Male	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 50.75	₹ 50.75	Yes	0-1 Year	Medium ($35-$65)
6689-KXGBO	Female	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 50.55	₹ 50.55	Yes	0-1 Year	Medium ($35-$65)
9752-ZNQUT	Female	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 48.6	₹ 48.6	No	0-1 Year	Medium ($35-$65)
4797-AXPXK	Female	No	No	Yes	1	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	Yes	Electronic check	₹ 60	₹ 60	Yes	0-1 Year	Medium ($35-$65)
9108-EJFJP	Female	No	Yes	No	1	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 53.55	₹ 53.55	No	0-1 Year	Medium ($35-$65)
1471-GIQKQ	Female	No	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 49.95	₹ 49.95	No	0-1 Year	Medium ($35-$65)
4160-AMJTL	Female	Yes	No	No	8	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	₹ 19.65	₹ 164.3	Yes	0-1 Year	Low (<$35)
4785-NKHCX	Male	Yes	No	No	5	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Bank transfer (automatic)	₹ 20.05	₹ 94.15	No	0-1 Year	Low (<$35)
3523-BRGUW	Male	Yes	No	No	26	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	₹ 19.3	₹ 504.2	No	2-4 Years	Low (<$35)
6419-ZTTLE	Male	Yes	Yes	No	23	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Electronic check	₹ 20.75	₹ 485.2	No	1-2 Years	Low (<$35)
6806-YDEUL	Female	Yes	No	No	6	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Bank transfer (automatic)	₹ 19.5	₹ 106.8	No	0-1 Year	Low (<$35)
9137-NOQKA	Male	Yes	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	₹ 19.2	₹ 37.2	No	0-1 Year	Low (<$35)
9174-FKWZE	Female	Yes	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Electronic check	₹ 19.45	₹ 19.45	Yes	0-1 Year	Low (<$35)
8395-ETZKQ	Male	Yes	Yes	Yes	68	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	₹ 19.5	₹ 1,193.55	No	4+ Years	Low (<$35)
1167-OYZJF	Female	Yes	Yes	No	67	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	₹ 20.05	₹ 1,263.05	No	4+ Years	Low (<$35)
2900-PHPLN	Female	Yes	Yes	No	70	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	₹ 19.55	₹ 1,462.05	No	4+ Years	Low (<$35)
